A@01,A@21,A@22,A@23,A@24,A@41,A@42,A@43,A@44,A@45,A@46,A@47,A@61,A@62,A@63,B@01,B@02,B@03,B@04,B@05,B@06,B@07,B@08,B@09,B@21,B@22,B@23,B@24,B@25,B@26,B@27,B@28,B@29,B@30,B@31,B@32,B@33,B@41,B@42,B@43,B@44,B@60,B@61,B@62,B@63,B@64,B@65,B@66,B@67,B@68,B@81,B@82,C@01,C@02,C@03,C@04,C@05,C@06,C@07,C@08,C@09,C@10,C@11,C@12,C@13,C@14,C@21,C@22,C@23,C@25,C@30,C@40,D@01,D@02,D@03,D@04,D@05,D@06,D@07,D@10,D@21,E@01,E@02,E@03,E@04,E@05,E@06,E@21,F@01,F@02,F@03,F@04,F@05,F@15,F@16,F@17,F@21,F@22,F@23,F@24,F@25,F@26,F@27,F@28,F@41,F@42,G@01,G@02,G@03,G@04,G@05,G@06,G@07,G@08,G@09,G@10,G@11,G@16,G@21,H@01,H@02,H@03,H@04,H@05,Y@02,Y@04,Y@10
0.03205,0.003284,0.002794,0.01881,0.005124,0.007344,0.002553,0.005275,0.004288,0.007913,0.005097,0.0289,0.151,0.005729,0.04813,0.09708,0.003301,0.005515,0.002823,0.01399,0.004381,0.002193,0.007297,0.003883,0.01553,0.01478,0.02953,0.0124,0.01386,0.01058,0.004295,0.005724,0.06975,0.005861,0.01003,0.0429,0.01115,0.03133,0.008265,0.006641,0.005351,0.07501,0.005992,0.01849,0.0131,0.01396,0.06131,0.006966,0.003181,0.002033,0.01071,0.03698,0.03147,0.01968,0.0152,0.02013,0.006081,0.002575,0.09717,0.06587,0.04656,0.0311,0.01685,0.05092,0.0015,0.001967,0.008913,0.02014,0.02948,0.01225,0.00952,0.005344,0.007603,0.001565,0.004613,0.007352,0.003396,0.0147,0.003127,0.00326,0.01025,0.007092,0.0109,0.006582,0.02636,0.02775,0.009822,0.01434,0.02571,0.03996,0.006668,0.01808,0.01797,0.01028,0.08508,0.01224,0.0194,0.005304,0.01454,0.01515,0.01544,0.005372,0.008748,0.01336,0.007244,0.006068,0.08533,0.07907,0.0521,0.003804,0.02577,0.1266,0.01764,0.01755,0.04611,0.01484,0.06306,0.01756,0.006963,0.235,0.05481,0.03059,0.1259,0.07336,0.1541,0.007678,0.2718
0.0145,0,0,0.009899,0.001883,0.002751,0,0.001513,0.001312,0.002967,0.001474,0.01305,0.1201,0.002111,0.02197,0.0519,0,0.001529,0,0.005051,0.001453,0,0.002977,0.001066,0.005031,0.005312,0.01245,0.005205,0.005802,0.003317,0.001472,0.001647,0.03733,0.001915,0.003847,0.01688,0.003746,0.01499,0.00277,0.002114,0.00192,0.05132,0.001867,0.008372,0.005642,0.006657,0.03567,0.002023,0,0,0.003227,0.01314,0.01488,0.008325,0.004766,0.01011,0.001768,0,0.05147,0.0376,0.02285,0.015,0.006004,0.02446,0,0,0.003468,0.006645,0.01313,0.004754,0.00258,0.001868,0.003401,0,0.001078,0.00232,0.001083,0.004868,0,0,0.003788,0.002378,0.004265,0.002342,0.01178,0.01348,0.004586,0.006522,0.01352,0.02458,0.001866,0.006477,0.006345,0.00326,0.06073,0.004699,0.009506,0.001741,0.005854,0.006927,0.004464,0.0018,0.00298,0.004691,0.002945,0.001984,0.04646,0.04041,0.02695,0,0.01098,0.1006,0.008448,0.008761,0.02282,0.00657,0.02882,0.006657,0.002421,0.1328,0.0299,0.01227,0.113,0.04108,0.116,0.003119,0.2469
0.03942,0.003605,0.003651,0.02233,0.005541,0.009386,0.003545,0.007748,0.006268,0.009988,0.006034,0.03792,0.1194,0.008207,0.04682,0.1157,0.00489,0.005453,0.003837,0.01481,0.00554,0.002665,0.01082,0.005224,0.01739,0.01426,0.03115,0.01526,0.01654,0.01356,0.005867,0.007959,0.09091,0.007768,0.0134,0.05225,0.01559,0.03708,0.008251,0.01076,0.007327,0.08933,0.007863,0.02419,0.01672,0.01718,0.05794,0.01009,0.003959,0.003165,0.01633,0.0291,0.03952,0.02646,0.01414,0.0282,0.007744,0.003026,0.08714,0.06794,0.05426,0.035,0.01865,0.05922,0.002084,0.003525,0.01199,0.02061,0.03796,0.01333,0.008857,0.00836,0.009839,0.002547,0.005819,0.009845,0.004341,0.02208,0.004716,0.004871,0.01272,0.009435,0.01347,0.007351,0.02777,0.03095,0.01307,0.01779,0.03651,0.05195,0.009742,0.01676,0.02101,0.0139,0.1051,0.01743,0.02269,0.007938,0.01726,0.02534,0.01856,0.008857,0.01049,0.01712,0.01123,0.007986,0.09174,0.06792,0.04624,0.00491,0.02517,0.1501,0.02242,0.02158,0.04389,0.01668,0.07001,0.0178,0.008867,0.2254,0.05095,0.03657,0.1273,0.07199,0.1882,0.01078,0.3327
0.01296,0,0,0.00773,0.001395,0.002237,0,0.001422,0.001195,0.002149,0.001155,0.01155,0.132,0.001486,0.01793,0.05222,0,0.001213,0,0.005052,0.001208,0,0.00215,0,0.004829,0.005295,0.01229,0.00492,0.004649,0.003162,0.00105,0.001869,0.04047,0.001551,0.00334,0.01664,0.003531,0.01529,0.002199,0.001807,0.001714,0.04514,0.001865,0.007526,0.004623,0.005505,0.02609,0.001702,0,0,0.003238,0.01404,0.01437,0.006513,0.005013,0.008055,0.001721,0,0.0448,0.03824,0.02113,0.01222,0.005483,0.0231,0,0,0.002932,0.007247,0.01024,0.004293,0.002398,0.001289,0.002676,0,0.001045,0.002186,0,0.004623,0,0,0.003609,0.002063,0.003427,0.001806,0.01069,0.01221,0.003883,0.005529,0.01233,0.01725,0.001596,0.005159,0.005931,0.003,0.05,0.003823,0.007339,0.001415,0.005165,0.006436,0.004106,0.001302,0.002356,0.004744,0.002332,0.00154,0.0496,0.04502,0.02527,0,0.01049,0.08956,0.00698,0.00764,0.02365,0.005712,0.03067,0.005225,0.001965,0.1739,0.02727,0.01216,0.1022,0.04156,0.09014,0.002236,0.238
0.007488,0,0,0.002933,0,0,0,0,0,0,0,0.005454,0.2153,0,0.01011,0.04404,0,0,0,0.001742,0,0,0,0,0.001377,0.002809,0.004453,0.001873,0.001812,0.001036,0,0,0.01546,0,0.001233,0.009934,0,0.006014,0,0,0,0.02312,0,0.002479,0.00158,0.002548,0.01398,0,0,0,0.001081,0.006816,0.005704,0.002711,0.001845,0.003111,0,0,0.06394,0.02424,0.008957,0.006622,0.002224,0.01854,0,0,0.001067,0.002704,0.003496,0.001377,0,0,0,0,0,0,0,0.001783,0,0,0.001197,0,0.001192,0,0.004953,0.004733,0.001326,0.002216,0.004349,0.008557,0,0.0023,0.002042,0,0.0199,0.00124,0.003114,0,0.001772,0.002505,0.001599,0,0,0.00128,0,0,0.03354,0.02116,0.01252,0,0.00432,0.06431,0.002866,0.003051,0.01109,0.001712,0.01733,0.001785,0,0.07467,0.01363,0.006723,0.08461,0.01957,0.05453,0,0.1751
0.01491,0.001044,0,0.009047,0.001533,0.002872,0,0.001655,0.001175,0.002903,0.001637,0.01459,0.1181,0.001826,0.02275,0.05627,0,0.001414,0,0.005429,0.001277,0,0.003015,0.001329,0.00527,0.006404,0.01353,0.005495,0.005238,0.003469,0.001371,0.001884,0.03796,0.001888,0.004058,0.01957,0.004227,0.01433,0.002232,0.001934,0.001683,0.05794,0.002041,0.00898,0.006249,0.005858,0.03221,0.00217,0,0,0.00397,0.01537,0.01704,0.008022,0.006291,0.009564,0.001773,0,0.05609,0.03279,0.02146,0.01211,0.006181,0.02573,0,0,0.003181,0.008391,0.01105,0.004608,0.002779,0.00194,0.002909,0,0,0.002549,0,0.005289,0,0,0.003666,0.002755,0.004073,0.002045,0.01222,0.01178,0.004056,0.006049,0.01268,0.02284,0.002209,0.006279,0.006845,0.003798,0.05105,0.004653,0.008811,0.001499,0.005536,0.005561,0.005623,0.001803,0.003076,0.004975,0.003013,0.001874,0.06216,0.04126,0.02831,0.001126,0.01033,0.1146,0.008413,0.009529,0.0305,0.006339,0.0374,0.007922,0.002568,0.1396,0.02708,0.01441,0.1558,0.04835,0.1282,0.003296,0.2074
0.01829,0.001418,0.001202,0.0114,0.002335,0.003435,0.001178,0.002623,0.001981,0.003518,0.002464,0.01789,0.1017,0.00298,0.02193,0.06717,0.00151,0.002267,0.001256,0.008271,0.002204,0,0.003684,0.001599,0.008706,0.008089,0.01592,0.006252,0.007704,0.005803,0.002044,0.003174,0.04764,0.003059,0.00586,0.026,0.005371,0.02011,0.003375,0.003174,0.002972,0.04472,0.002687,0.0111,0.00725,0.008831,0.03959,0.003477,0.001275,0,0.005255,0.02087,0.02019,0.009229,0.007665,0.01183,0.003055,0,0.04211,0.04032,0.03323,0.016,0.009821,0.0292,0,0,0.005281,0.01132,0.01491,0.00693,0.003766,0.002451,0.003729,0,0.001846,0.004402,0.001444,0.007638,0.001292,0.001612,0.005121,0.003714,0.0072,0.003046,0.01375,0.01595,0.005739,0.008662,0.01554,0.02211,0.003246,0.008382,0.009106,0.004871,0.06347,0.005882,0.01031,0.002692,0.006733,0.009202,0.007213,0.002829,0.004679,0.007094,0.003593,0.002998,0.06042,0.05907,0.03091,0.00149,0.01129,0.121,0.01174,0.01273,0.02944,0.007287,0.04782,0.008467,0.003555,0.214,0.03834,0.01874,0.1418,0.05508,0.1118,0.004009,0.2532
0.0134,0.001385,0,0.009108,0.001905,0.002981,0,0.001746,0.00129,0.003129,0.001577,0.01524,0.1267,0.001835,0.01968,0.0522,0,0.001426,0,0.005507,0.001523,0,0.002972,0.001377,0.006103,0.006868,0.01501,0.006547,0.006228,0.003499,0.001576,0.002124,0.03655,0.002058,0.00391,0.02031,0.004135,0.01649,0.002499,0.002209,0.002033,0.04725,0.002416,0.009417,0.006244,0.007829,0.03167,0.002223,0,0,0.003892,0.01906,0.01368,0.007812,0.006393,0.00912,0.002029,0,0.05721,0.04007,0.02201,0.01422,0.006951,0.02962,0,0,0.003635,0.008837,0.01153,0.006137,0.002969,0.001844,0.003328,0,0.001247,0.002792,0.001116,0.005527,0,0.001309,0.004665,0.002401,0.003946,0.002296,0.01251,0.01296,0.004792,0.006816,0.01282,0.0227,0.00217,0.006633,0.007723,0.003527,0.05351,0.005535,0.009244,0.001719,0.006272,0.007009,0.005136,0.001693,0.003492,0.005228,0.003375,0.001912,0.05561,0.053,0.02935,0.001314,0.01329,0.1438,0.009309,0.0117,0.03452,0.007266,0.04313,0.007961,0.002771,0.143,0.03147,0.01859,0.2081,0.04539,0.09274,0.003345,0.1996
0.01343,0.001052,0,0.009807,0.002007,0.002529,0,0.001832,0.001416,0.002761,0.001787,0.01457,0.1271,0.002225,0.02044,0.05594,0,0.001647,0,0.005988,0.001528,0,0.002568,0.001385,0.005619,0.007042,0.01247,0.005913,0.006025,0.004493,0.001432,0.002162,0.04725,0.002038,0.004521,0.01952,0.004285,0.01506,0.002697,0.002319,0.001952,0.05033,0.002256,0.008156,0.005752,0.00599,0.03381,0.002303,0.001068,0,0.004156,0.0159,0.01445,0.007401,0.006289,0.009181,0.002232,0,0.03992,0.03332,0.02442,0.01209,0.006911,0.02322,0,0,0.003547,0.009595,0.01216,0.005208,0.002725,0.001839,0.002979,0,0.001303,0.00279,0.001035,0.00547,0,0.001171,0.00399,0.002487,0.00504,0.00212,0.0108,0.01389,0.004032,0.005707,0.01216,0.01972,0.002257,0.007154,0.006923,0.00336,0.04816,0.004268,0.008477,0.001807,0.005913,0.007325,0.00539,0.00191,0.00347,0.005824,0.003036,0.002059,0.05081,0.05732,0.02698,0.001008,0.01152,0.09704,0.009511,0.009511,0.0278,0.006454,0.03766,0.006289,0.002674,0.2216,0.02715,0.01522,0.127,0.05094,0.1077,0.003214,0.2326
0.01035,0,0,0.005567,0,0.001521,0,0,0,0.001534,0,0.009455,0.113,0.0011,0.01311,0.04425,0,0,0,0.003501,0,0,0.001514,0,0.004164,0.003384,0.0112,0.003252,0.003082,0.001989,0,0.001269,0.03388,0.001121,0.002353,0.01552,0.002973,0.01195,0.001379,0.001256,0.001001,0.02954,0.001321,0.005629,0.002708,0.003109,0.02197,0.001273,0,0,0.002655,0.009803,0.01047,0.005379,0.003644,0.006104,0.001197,0,0.04075,0.03142,0.01882,0.01002,0.004227,0.01819,0,0,0.002109,0.005258,0.009263,0.003251,0.001409,0.001048,0.001428,0,0,0.001529,0,0.003552,0,0,0.002419,0.00147,0.002464,0.001136,0.00794,0.008184,0.002812,0.004675,0.009186,0.01323,0.001253,0.004244,0.00439,0.002029,0.03867,0.00307,0.005644,0,0.003713,0.00439,0.003503,0,0.001733,0.003345,0.001583,0.001172,0.03902,0.03943,0.02447,0,0.007728,0.09055,0.005208,0.005486,0.01824,0.003796,0.02649,0.003934,0.001434,0.1809,0.01991,0.01098,0.08946,0.03432,0.08567,0.001518,0.2181
0.01328,0,0,0.007196,0.001478,0.002283,0,0.001665,0.001208,0.002329,0.001409,0.01453,0.1009,0.002123,0.01583,0.0504,0,0.001634,0,0.005641,0.001381,0,0.002125,0.001426,0.006189,0.006207,0.01236,0.004544,0.00483,0.00378,0.001239,0.002386,0.04751,0.002259,0.004429,0.01853,0.004816,0.01582,0.002497,0.002553,0.001753,0.04273,0.001812,0.007118,0.004364,0.005158,0.02746,0.002454,0,0,0.003939,0.0151,0.01483,0.005763,0.0059,0.008486,0.001876,0,0.04619,0.03757,0.02711,0.01135,0.006584,0.02845,0,0,0.003172,0.008075,0.013,0.004622,0.002694,0.00155,0.002523,0,0.00117,0.00269,0,0.00549,0,0.001174,0.003555,0.002588,0.004049,0.001933,0.009565,0.01171,0.00385,0.00705,0.01172,0.01755,0.001927,0.006414,0.006556,0.003471,0.04866,0.004302,0.007941,0.001535,0.00451,0.006011,0.0058,0.001711,0.002917,0.005061,0.002532,0.001902,0.06068,0.05466,0.02391,0.0011,0.0106,0.1059,0.008748,0.008175,0.02109,0.005655,0.03492,0.006266,0.002461,0.2775,0.03417,0.01649,0.1247,0.04555,0.1016,0.00327,0.2358
0.02609,0.00143,0,0.005492,0.001009,0.002097,0,0.00156,0.001206,0.003117,0.001268,0.01365,0.2967,0.001455,0.0236,0.05425,0.001361,0.001601,0,0.005827,0,0.001036,0.002179,0.001502,0.009009,0.01001,0.01103,0.004334,0.005699,0.00562,0.001397,0.002088,0.05134,0.002707,0.004432,0.0301,0.004747,0.01923,0.002236,0.001964,0.002318,0.05206,0.002578,0.005949,0.005926,0.007887,0.05159,0.003237,0.001319,0,0.003127,0.01452,0.02103,0.008692,0.006871,0.01475,0.00251,0.00124,0.2355,0.04896,0.02506,0.01768,0.005874,0.06339,0,0,0.004594,0.01088,0.01495,0.005255,0.004784,0.002082,0.00373,0,0,0.002816,0.001164,0.008,0,0.001514,0.004109,0.001717,0.003847,0.002076,0.01604,0.009624,0.005393,0.008163,0.01927,0.02433,0.001864,0.005807,0.006479,0.004743,0.03817,0.004561,0.007532,0.001363,0.004683,0.007592,0.00617,0.001658,0.003067,0.005804,0.002578,0.00226,0.1439,0.04452,0.03232,0.00119,0.01906,0.1189,0.009437,0.01205,0.04497,0.00944,0.03942,0.008404,0.002948,0.12,0.03361,0.01741,0.1501,0.0475,0.1293,0.004245,0.2912
0.01681,0.001441,0.001392,0.01186,0.002755,0.00354,0.001097,0.002571,0.002718,0.003543,0.002698,0.02439,0.08301,0.003021,0.02172,0.06253,0.001472,0.002606,0.001147,0.008268,0.002197,0,0.004428,0.001802,0.008485,0.007188,0.01918,0.007071,0.009676,0.00643,0.001779,0.003594,0.0556,0.003065,0.006147,0.02636,0.007211,0.02497,0.003844,0.003526,0.00347,0.05825,0.00295,0.01261,0.007412,0.007219,0.03939,0.003654,0.001526,0.001021,0.007205,0.01972,0.02,0.01013,0.006877,0.01343,0.003355,0.001286,0.04115,0.03534,0.03235,0.0173,0.009523,0.02834,0,0,0.00568,0.01289,0.01872,0.00612,0.003502,0.002601,0.003394,0,0.002236,0.003868,0.001397,0.008878,0.001444,0.001765,0.005327,0.003656,0.006494,0.00329,0.01321,0.01848,0.005382,0.008436,0.01683,0.02254,0.004052,0.008219,0.01008,0.005011,0.08093,0.007092,0.01487,0.00262,0.008123,0.009561,0.007426,0.003477,0.004066,0.008145,0.003747,0.002117,0.05659,0.07131,0.03157,0.001814,0.01446,0.09258,0.01131,0.01105,0.03503,0.008489,0.04517,0.007795,0.004015,0.2625,0.03084,0.01758,0.08466,0.06483,0.1201,0.00413,0.29
0.04041,0.004948,0.004068,0.02871,0.007281,0.009916,0.004221,0.007144,0.007235,0.01146,0.007103,0.0377,0.2474,0.008601,0.04945,0.1125,0.004667,0.006233,0.004689,0.02076,0.006201,0.003659,0.009024,0.005667,0.01816,0.02337,0.03091,0.01953,0.01952,0.01277,0.006909,0.008496,0.07707,0.008719,0.01516,0.05121,0.01356,0.04153,0.01085,0.008328,0.007899,0.08359,0.008761,0.0268,0.01874,0.02151,0.06624,0.009635,0.004808,0.00278,0.01317,0.046,0.04054,0.02894,0.01961,0.02681,0.008,0.003711,0.1501,0.1024,0.05745,0.04334,0.02241,0.07893,0.002139,0.002786,0.01277,0.02364,0.03129,0.01584,0.01169,0.008629,0.01159,0.002355,0.005258,0.009472,0.005297,0.01664,0.004852,0.005908,0.01708,0.009178,0.015,0.008762,0.03387,0.03724,0.01557,0.02177,0.03274,0.04831,0.007897,0.021,0.02128,0.01286,0.08428,0.01645,0.02554,0.008329,0.01866,0.02271,0.01731,0.007356,0.0118,0.01669,0.01241,0.008955,0.09741,0.07927,0.06017,0.005143,0.03529,0.1496,0.02755,0.02429,0.05516,0.02072,0.06436,0.01846,0.009178,0.1811,0.06714,0.03967,0.1612,0.0808,0.1445,0.01112,0.2684
0.04992,0.005197,0.004848,0.02952,0.008336,0.01085,0.004587,0.008201,0.007161,0.01135,0.007917,0.03777,0.209,0.008563,0.05396,0.1456,0.006099,0.00756,0.004726,0.02066,0.007236,0.003977,0.01197,0.00694,0.02054,0.02385,0.03679,0.01887,0.01765,0.01479,0.007298,0.009899,0.08861,0.008989,0.01422,0.05824,0.01528,0.04549,0.0119,0.009689,0.008522,0.09198,0.009317,0.02606,0.01616,0.02339,0.07857,0.01107,0.00566,0.003315,0.01316,0.04688,0.0475,0.03312,0.02367,0.03711,0.009415,0.004059,0.1425,0.08901,0.06124,0.0434,0.02442,0.08698,0.002578,0.003646,0.01549,0.03142,0.04257,0.01974,0.01267,0.008594,0.01136,0.003048,0.005709,0.01042,0.006334,0.02084,0.005199,0.006335,0.01487,0.01003,0.01734,0.009508,0.03297,0.03945,0.01494,0.02247,0.03602,0.05384,0.01004,0.02038,0.02309,0.01455,0.09222,0.01695,0.02943,0.008873,0.0209,0.02503,0.02092,0.009553,0.0122,0.02026,0.01291,0.0105,0.1062,0.08175,0.05868,0.006473,0.03974,0.1311,0.02499,0.02604,0.05891,0.02131,0.05976,0.02034,0.01041,0.1926,0.05199,0.04242,0.1282,0.08043,0.1606,0.01239,0.3382
0.03989,0.005783,0.00481,0.03087,0.008536,0.01217,0.004199,0.008491,0.006754,0.01254,0.007976,0.04105,0.1815,0.008786,0.05077,0.1064,0.00526,0.007196,0.005291,0.02055,0.006682,0.004127,0.01034,0.006834,0.01838,0.02313,0.03592,0.02249,0.02331,0.01596,0.008524,0.01034,0.07909,0.00932,0.01682,0.05037,0.0154,0.04199,0.01281,0.01104,0.008487,0.0946,0.009017,0.02794,0.01969,0.02297,0.07752,0.0113,0.005542,0.002858,0.01495,0.03823,0.04385,0.0245,0.02256,0.03112,0.009559,0.004014,0.08831,0.07814,0.05577,0.03555,0.02085,0.05543,0.002336,0.0028,0.01394,0.02479,0.03414,0.0174,0.01228,0.008357,0.0124,0.002516,0.006035,0.009556,0.005937,0.0178,0.004735,0.006186,0.01524,0.01165,0.01717,0.0111,0.03611,0.03271,0.01669,0.02358,0.03743,0.05149,0.0101,0.02241,0.02309,0.01528,0.09738,0.01749,0.0272,0.007878,0.02064,0.02145,0.01919,0.007699,0.01155,0.02014,0.01286,0.009736,0.09272,0.09691,0.06586,0.005441,0.03176,0.1618,0.02844,0.02757,0.06273,0.0227,0.06573,0.02491,0.0104,0.2016,0.06842,0.04149,0.1727,0.08297,0.1709,0.01264,0.2451
0.03273,0.002976,0.002368,0.02414,0.006278,0.006793,0.00235,0.005233,0.004643,0.007966,0.003751,0.03065,0.2551,0.006291,0.04161,0.09612,0.003095,0.004226,0.003113,0.01326,0.004188,0.002478,0.00642,0.003802,0.01324,0.01789,0.02258,0.0153,0.01514,0.009468,0.004307,0.006688,0.05094,0.00491,0.0101,0.03829,0.009019,0.02708,0.006976,0.005617,0.006012,0.08251,0.006178,0.01562,0.01384,0.01745,0.05626,0.006584,0.002867,0.001494,0.008121,0.02742,0.03029,0.01778,0.01243,0.02185,0.005206,0.002318,0.1109,0.07625,0.04185,0.03481,0.01379,0.0594,0.001392,0.001853,0.00744,0.01556,0.02098,0.01014,0.008473,0.005322,0.009152,0.001509,0.003002,0.005987,0.003021,0.01164,0.00275,0.003824,0.009935,0.005915,0.01111,0.005209,0.02713,0.02368,0.00843,0.01514,0.02799,0.04582,0.004789,0.01327,0.01371,0.009063,0.08093,0.009077,0.02099,0.004752,0.01202,0.01999,0.01072,0.004461,0.007337,0.01147,0.008338,0.005523,0.07239,0.08072,0.0416,0.003077,0.0211,0.1245,0.01857,0.0181,0.04113,0.01438,0.04622,0.01214,0.005806,0.1459,0.0438,0.0254,0.1233,0.06276,0.1298,0.007074,0.2462
0.04978,0.005871,0.005457,0.03007,0.009334,0.01218,0.004931,0.009075,0.007512,0.01286,0.007809,0.04181,0.167,0.01036,0.05188,0.1064,0.005344,0.007492,0.005345,0.01881,0.00669,0.00391,0.01346,0.006477,0.02038,0.02079,0.03819,0.02024,0.02036,0.01577,0.007612,0.01093,0.0926,0.01093,0.0186,0.06329,0.01675,0.04628,0.01039,0.01138,0.01092,0.09433,0.009689,0.02719,0.01933,0.02557,0.06722,0.01334,0.005302,0.004331,0.01984,0.0378,0.04805,0.02647,0.01989,0.03204,0.009484,0.004971,0.1102,0.08662,0.05518,0.04188,0.02517,0.0752,0.002983,0.00361,0.01442,0.02554,0.03439,0.02,0.01188,0.008815,0.01323,0.002822,0.006167,0.01104,0.005905,0.02168,0.004726,0.006098,0.01644,0.01108,0.01907,0.01012,0.03879,0.03393,0.01501,0.02447,0.03766,0.04716,0.01052,0.01932,0.02305,0.01625,0.08971,0.01935,0.02733,0.008209,0.01944,0.0258,0.01834,0.009378,0.01219,0.02075,0.01336,0.008471,0.1057,0.08705,0.05712,0.006062,0.03573,0.2017,0.02709,0.03047,0.06538,0.02197,0.06638,0.02364,0.01076,0.1577,0.06007,0.04445,0.199,0.07545,0.1637,0.01627,0.2809
0.009656,0,0,0.004752,0,0,0,0,0,0.001063,0,0.008341,0.1232,0,0.01094,0.03633,0,0,0,0.002545,0,0,0.001231,0,0.002363,0.002914,0.006713,0.002566,0.002835,0.00173,0,0,0.0253,0,0.001931,0.01477,0.001953,0.009288,0.001122,0,0,0.02634,0,0.003643,0.002712,0.003473,0.0191,0.001266,0,0,0.001957,0.007381,0.01023,0.003977,0.002497,0.00546,0,0,0.03652,0.02323,0.01333,0.008189,0.003104,0.01805,0,0,0.001654,0.003979,0.005478,0.001733,0.001104,0,0.001444,0,0,0.001097,0,0.002538,0,0,0.001633,0,0.002261,0,0.006927,0.007848,0.001772,0.003003,0.006715,0.01175,0,0.002914,0.002805,0.001654,0.03388,0.002018,0.003782,0,0.002466,0.00311,0.002277,0,0.001215,0.002416,0.001331,0,0.03682,0.0337,0.01566,0,0.00597,0.06713,0.003832,0.004699,0.01333,0.003127,0.01913,0.003132,0,0.1007,0.01758,0.007107,0.07884,0.02029,0.0738,0.001196,0.2147
0.02711,0.001948,0.002069,0.01323,0.002914,0.004584,0.001694,0.00359,0.003003,0.004925,0.003316,0.02193,0.139,0.003709,0.02956,0.08609,0.002108,0.003425,0.001783,0.01113,0.003193,0.001358,0.004839,0.002338,0.009553,0.009964,0.02005,0.009795,0.00866,0.007743,0.002451,0.004535,0.07267,0.003727,0.007439,0.0344,0.007763,0.0307,0.004956,0.004691,0.003685,0.05645,0.004071,0.01313,0.00868,0.009333,0.04435,0.004617,0.002178,0.001353,0.007738,0.03139,0.02272,0.01397,0.01072,0.01638,0.004348,0.001551,0.07392,0.05957,0.04151,0.02071,0.01152,0.04612,0,0.001324,0.005779,0.01541,0.02358,0.009099,0.004722,0.003201,0.005215,0.001,0.002702,0.005171,0.002238,0.01016,0.001717,0.002521,0.007157,0.004504,0.008289,0.004233,0.01923,0.0212,0.007252,0.01053,0.02118,0.02694,0.004336,0.011,0.01205,0.006545,0.06713,0.008563,0.01331,0.00335,0.008739,0.01159,0.0108,0.003344,0.005976,0.009168,0.004928,0.004479,0.07839,0.063,0.03762,0.002396,0.01744,0.108,0.01453,0.01315,0.03381,0.01079,0.05476,0.0106,0.004177,0.2748,0.03855,0.02287,0.118,0.06457,0.1304,0.005411,0.2859
0.004888,0,0,0.003132,0,0,0,0,0,0,0,0.006027,0.08077,0,0.008591,0.03003,0,0,0,0.002222,0,0,0,0,0.001536,0.002104,0.005465,0.001926,0.002162,0.001196,0,0,0.02086,0,0.001208,0.006841,0.001436,0.007946,0,0,0,0.02655,0,0.003231,0.001861,0.001943,0.01661,0,0,0,0.001003,0.00652,0.006371,0.002633,0.001863,0.003415,0,0,0.02608,0.01846,0.01175,0.006015,0.002455,0.009828,0,0,0.001087,0.00382,0.004512,0.00161,0,0,0,0,0,0,0,0.001714,0,0,0.001308,0,0.001549,0,0.004614,0.00563,0.001465,0.002079,0.00493,0.008304,0,0.002394,0.002824,0.001199,0.02593,0.001252,0.003677,0,0.002056,0.002159,0.001678,0,0,0.002143,0,0,0.02665,0.03012,0.01352,0,0.004427,0.05555,0.003606,0.003278,0.01176,0.002111,0.01561,0.002352,0,0.1765,0.01335,0.006686,0.07614,0.02774,0.06243,0,0.1842
0.02127,0.001374,0,0.008988,0.001878,0.002907,0,0.001951,0.001564,0.003713,0.001794,0.01594,0.1903,0.002281,0.0256,0.08016,0.001186,0.002424,0.001089,0.006929,0.001526,0,0.003227,0.001492,0.007598,0.009486,0.01422,0.006293,0.00774,0.004436,0.001681,0.002518,0.04583,0.002901,0.004873,0.02348,0.004394,0.01596,0.003378,0.002338,0.002933,0.04954,0.002727,0.00945,0.00697,0.01002,0.04018,0.003235,0.001424,0,0.004008,0.02196,0.02126,0.009085,0.007125,0.01271,0.002513,0.001012,0.1332,0.06325,0.02351,0.01746,0.008238,0.05429,0,0,0.004121,0.01229,0.01145,0.007043,0.003513,0.002153,0.004423,0,0.001572,0.00277,0.001218,0.007026,0,0.001848,0.004879,0.002798,0.004555,0.002369,0.01247,0.0139,0.006499,0.008593,0.01371,0.02215,0.002462,0.006535,0.009833,0.004999,0.0478,0.004814,0.01006,0.002237,0.006085,0.00849,0.007817,0.002204,0.004127,0.006636,0.00352,0.002537,0.09687,0.04477,0.03351,0.00129,0.01713,0.1431,0.009543,0.01146,0.0348,0.00736,0.03482,0.008403,0.00308,0.1242,0.03541,0.02121,0.182,0.04567,0.1056,0.004264,0.2426
